pk,name,category,direct_parents
23866,Hillman,other,2128
23867,Upsala,other,2128
23868,Genola,other,2128
23869,Sobieski,other,2128
23870,Royalton,other,"3758,2128"
23871,Buckman,other,2128
23872,Elmdale,other,2128
23873,Harding,other,2128
23874,Lastrup,other,2128
23875,Little Falls,other,2128
23876,Pierz,other,2128
23877,Randall,other,2128
23878,Sidon,other,2129
23879,Schlater,other,2129
23880,Morgan City,other,2129
23881,Mississippi Valley State University,other,2129
23882,Itta Bena,other,2129
23883,Greenwood,other,2129
23884,Maysville,other,2130
23885,Amity,other,2130
23886,Stewartsville,other,2130
23887,Union Star,other,2130
23888,Weatherby,other,2130
23889,Clarksdale,other,2130
23890,Queen City,other,2131
23891,Glenwood,other,2131
23892,Greentop,other,"3537,2131"
23893,Downing,other,2131
23894,Lancaster,other,2131
23895,Waco,other,2132
23896,Henderson,other,2132
23897,Benedict,other,2132
23898,Gresham,other,2132
23899,Bradshaw,other,2132
23900,Lushton,other,2132
23901,York,other,2132
23902,McCool Junction,other,2132
23903,Thayer,other,2132
23904,Lewellen,other,2133
23905,Oshkosh,other,2133
23906,Lisco,other,2133
23907,Webster,other,2134
23908,Sylva,other,2134
23909,Whittier,other,2134
23910,Cashiers,other,2134
23911,Glenville,other,2134
23912,Forest Hills,other,2134
23913,Dillsboro,other,2134
23914,Cullowhee,other,2134
23915,Scotland Neck,other,2135
23916,Enfield,other,2135
23917,Hobgood,other,2135
23918,Roanoke Rapids,other,2135
23919,Hollister,other,2135
23920,South Rosemary,other,2135
23921,South Weldon,other,2135
23922,Halifax,other,2135
23923,Littleton,other,2135
23924,Weldon,other,2135
23925,Clifton Springs,other,2136
23926,Rushville,other,"2136,3754"
23927,Hall,other,2136
23928,Canandaigua,other,2136
23929,Manchester,other,2136
23930,Victor,other,2136
23931,Shortsville,other,2136
23932,Phelps,other,2136
23933,Geneva,other,"2136,2458"
23934,Bloomfield,other,2136
23935,Gorham,other,2136
23936,Port Gibson,other,2136
23937,Honeoye,other,2136
23938,Crystal Beach,other,2136
23939,Naples,other,2136
23940,Orlovista,other,2137
23941,Southchase,other,2137
23942,Apopka,other,2137
23943,Ocoee,other,2137
23944,Winter Garden,other,2137
23945,Gotha,other,2137
23946,Holden Heights,other,2137
23947,Taft,other,2137
23948,Union Park,other,2137
23949,Orlando,other,2137
23950,Maitland,other,2137
23951,Lake Hart,other,2137
23952,Windermere,other,2137
23953,Zellwood,other,2137
23954,Hunters Creek,other,2137
23955,Lake Butler,other,"2215,2137"
23956,Tildenville,other,2137
23957,Williamsburg,other,2137
23958,Belle Isle,other,2137
23959,Eatonville,other,2137
23960,Edgewood,other,2137
23961,Lake Buena Vista,other,2137
23962,Oakland,other,2137
23963,Winter Park,other,2137
23964,Alafaya,other,2137
23965,Horizon West,other,2137
23966,Bithlo,other,2137
23967,Conway,other,2137
23968,Tangerine,other,2137
23969,Lake Mary Jane,other,2137
23970,Fairview Shores,other,2137
23971,Meadow Woods,other,2137
23972,Pine Castle,other,2137
23973,South Apopka,other,2137
23974,Christmas,other,2137
23975,Azalea Park,other,2137
23976,Rio Pinar,other,2137
23977,Lockhart,other,2137
23978,Oak Ridge,other,2137
23979,Bay Hill,other,2137
23980,Doctor Phillips,other,2137
23981,Paradise Heights,other,2137
23982,Sky Lake,other,2137
23983,Wedgefield,other,2137
23984,Pine Hills,other,2137
23985,Clarcona,other,2137
23986,Tangelo Park,other,2137
23987,Bay Lake,other,2137
23988,Yakutat,other,2138
23989,Inverness Highlands South,other,2139
23990,Inverness Highlands North,other,2139
23991,Crystal River,other,2139
23992,Citrus Springs,other,2139
23993,Floral City,other,2139
23994,Inverness,other,2139
23995,Beverly Hills,other,2139
23996,Homosassa,other,2139
23997,Homosassa Springs,other,2139
23998,Hernando,other,2139
23999,Lecanto,other,2139
24000,Citrus Hills,other,2139
24001,Pine Ridge,other,"3864,2139"
24002,Sugarmill Woods,other,2139
24003,Black Diamond,other,2139
24004,Avoca,other,2140
24005,Sulphur Springs,other,"2171,2140"
24006,Bentonville,other,2140
24007,Springdale,other,"2140,2911"
24008,Cherokee City,other,2140
24009,Rogers,other,2140
24010,Springtown,other,2140
24011,Garfield,other,2140
24012,Centerton,other,2140
24013,Bethel Heights,other,2140
24014,Pea Ridge,other,2140
24015,Gateway,other,2140
24016,Little Flock,other,2140
24017,Lowell,other,2140
24018,Elm Springs,other,"2140,2911"
24019,Gentry,other,2140
24020,Gravette,other,2140
24021,Decatur,other,2140
24022,Lost Bridge Village,other,2140
24023,Maysville,other,2140
24024,Cave Springs,other,2140
24025,Highfill,other,2140
24026,Bella Vista,other,2140
24027,Prairie Creek,other,2140
24028,Siloam Springs,other,2140
24029,Tulelake,other,2141
24030,Dorris,other,2141
24031,Hornbrook,other,2141
24032,Macdoel,other,2141
24033,Fort Jones,other,2141
24034,Edgewood,other,2141
24035,Mount Hebron,other,2141
24036,Grenada,other,2141
24037,Etna,other,2141
24038,Carrick,other,2141
24039,Montague,other,2141
24040,Weed,other,2141
24041,Greenview,other,2141
24042,Tennant,other,2141
24043,Dunsmuir,other,2141
24044,Happy Camp,other,2141
24045,McCloud,other,2141
24046,Yreka,other,2141
24047,Gazelle,other,2141
24048,Lake Shastina,other,2141
24049,Mount Shasta,other,2141
24050,Woodmont,other,2142
24051,Cheshire Village,other,2142
24052,Ansonia,other,2142
24053,Milford city (balance),other,2142
24054,East Haven,other,2142
24055,Branford Center,other,2142
24056,Meriden,other,2142
24057,West Haven,other,2142
24058,Derby,other,2142
24059,New Haven,other,2142
24060,Wallingford Center,other,2142
24061,Heritage Village,other,2142
24062,Orange,other,2142
24063,Northford,other,2142
24064,Quinnipiac University,other,2142
24065,North Haven,other,2142
24066,Waterbury,other,2142
24067,Madison Center,other,2142
24068,Guilford Center,other,2142
24069,Naugatuck,other,2142
24070,St. Regis,other,2143
24071,Cyr,other,2143
24072,Haugan,other,2143
24073,Alberton,other,2143
24074,Riverbend,other,2143
24075,De Borgia,other,2143
24076,Saltese,other,2143
24077,Superior,other,2143
24078,Bozeman,other,2144
24079,Logan,other,2144
24080,King Arthur Park,other,2144
24081,West Yellowstone,other,2144
24082,Hebgen Lake Estates,other,2144
24083,Manhattan,other,2144
24084,Three Forks,other,2144
24085,Four Corners,other,2144
24086,Willow Creek,other,2144
24087,Amsterdam,other,2144
24088,Churchill,other,2144
24089,Ponderosa Pines,other,2144
24090,Sedan,other,2144
24091,Belgrade,other,2144
24092,Gallatin River Ranch,other,2144
24093,Springhill,other,2144
24094,Gallatin Gateway,other,2144
24095,Bostic,other,2145
24096,Caroleen,other,2145
24097,Ruth,other,2145
24098,Rutherfordton,other,2145
24099,Lake Lure,other,2145
24100,Ellenboro,other,2145
24101,Spindale,other,2145
24102,Forest City,other,2145
24103,Chimney Rock Village,other,2145
24104,Henrietta,other,2145
24105,Cliffside,other,2145
24106,Portland,other,2146
24107,Blanchard,other,2146
24108,Clifford,other,2146
24109,Caledonia,other,2146
24110,Buxton,other,2146
24111,Galesburg,other,2146
24112,Hillsboro,other,2146
24113,Hatton,other,2146
24114,Mayville,other,2146
24115,Pistol River,other,2147
24116,Gold Beach,other,2147
24117,Port Orford,other,2147
24118,Harbor,other,2147
24119,Langlois,other,2147
24120,Nesika Beach,other,2147
24121,Brookings,other,2147
24122,Wedderburn,other,2147
24123,Gilchrist,other,2148
24124,Crescent,other,2148
24125,Malin,other,2148
24126,Chemult,other,2148
24127,Sprague River,other,2148
24128,Beatty,other,2148
24129,Fort Klamath,other,2148
24130,Merrill,other,2148
24131,Crescent Lake,other,2148
24132,Beaver Marsh,other,2148
24133,Keno,other,2148
24134,Oregon Shores,other,2148
24135,Bonanza,other,2148
24136,Chiloquin,other,2148
24137,Falcon Heights,other,2148
24138,Bly,other,2148
24139,Running Y Ranch,other,2148
24140,Rocky Point,other,2148
24141,Klamath Falls,other,2148
24142,Altamont,other,2148
24143,Modoc,other,2149
24144,Plum Branch,other,2149
24145,Parksville,other,2149
24146,McCormick,other,2149
24147,Willington,other,2149
24148,Clarks Hill,other,2149
24149,Mount Carmel,other,2149
24150,Magnolia,other,2150
24151,McNabb,other,2150
24152,Standard,other,2150
24153,Hennepin,other,2150
24154,Granville,other,2150
24155,Mark,other,2150
24156,Corydon,other,2151
24157,Henderson,other,2151
24158,Anthoston,other,2151
24159,Robards,other,2151
24160,Poole,other,"3105,2151"
24161,Spottsville,other,2151
24162,Inez,other,2152
24163,Warfield,other,2152
24164,Loyall,other,2153
24165,Wallins Creek,other,2153
24166,Kenvir,other,2153
24167,Pathfork,other,2153
24168,Benham,other,2153
24169,South Wallins,other,2153
24170,Lynch,other,2153
24171,Ages,other,2153
24172,Cawood,other,2153
24173,Coldiron,other,2153
24174,Cumberland,other,2153
24175,Evarts,other,2153
24176,Coxton,other,2153
24177,Harlan,other,2153
24178,Buras,other,2154
24179,Pointe a la Hache,other,2154
24180,Venice,other,2154
24181,Empire,other,2154
24182,Belle Chasse,other,2154
24183,Port Sulphur,other,2154
24184,Triumph,other,2154
24185,Boothville,other,2154
24186,New Orleans Station,other,2154
24187,Natalbany,other,2155
24188,Tangipahoa,other,2155
24189,Roseland,other,2155
24190,Amite,other,2155
24191,Independence,other,2155
24192,Kentwood,other,2155
24193,Ponchatoula,other,2155
24194,Tickfaw,other,2155
24195,Hammond,other,2155
24196,Loranger,other,2155
24197,Chester,other,2156
24198,Crumpton,other,2156
24199,Barclay,other,2156
24200,Romancoke,other,2156
24201,Centreville,other,2156
24202,Kent Narrows,other,2156
24203,Stevensville,other,2156
24204,Kingstown,other,2156
24205,Church Hill,other,2156
24206,Queenstown,other,2156
24207,Grasonville,other,2156
24208,Sudlersville,other,2156
24209,West Concord,other,2157
24210,Pepperell,other,2157
24211,Marlborough,other,2157
24212,Hopkinton,other,2157
24213,Melrose,other,2157
24214,Littleton Common,other,2157
24215,Somerville,other,2157
24216,Medford,other,2157
24217,East Pepperell,other,2157
24218,Woburn,other,2157
24219,Lowell,other,2157
24220,Malden,other,2157
24221,Waltham,other,2157
24222,Ayer,other,2157
24223,Arlington,other,2157
24224,Everett,other,2157
24225,Framingham,other,2157
24226,Pinehurst,other,2157
24227,Reading,other,2157
24228,Stoneham,other,2157
24229,Wakefield,other,2157
24230,Winchester,other,2157
24231,Belmont,other,2157
24232,Cochituate,other,2157
24233,Newton,other,2157
24234,Cambridge,other,2157
24235,Groton,other,2157
24236,Lexington,other,2157
24237,Burlington,other,2157
24238,Maynard,other,2157
24239,Shirley,other,2157
24240,Watertown Town,other,2157
24241,Hudson,other,2157
24242,Townsend,other,2157
24243,Wilmington,other,2157
24244,Hanscom AFB,other,2157
24245,Pelkie,other,2158
24246,Zeba,other,2158
24247,Skanee,other,2158
24248,Baraga,other,2158
24249,Three Lakes,other,2158
24250,Covington,other,2158
24251,L'Anse,other,2158
24252,Catherine,other,2159
24253,Oak Hill,other,2159
24254,Yellow Bluff,other,2159
24255,Camden,other,2159
24256,Pine Apple,other,2159
24257,Pine Hill,other,2159
24258,Boykin,other,2159
24259,North Lilbourn,other,2160
24260,Catron,other,2160
24261,Parma,other,2160
24262,Tallapoosa,other,2160
24263,Gideon,other,2160
24264,Canalou,other,2160
24265,Howardville,other,2160
24266,Morehouse,other,2160
24267,New Madrid,other,2160
24268,Matthews,other,2160
24269,Marston,other,2160
24270,Risco,other,2160
24271,Portageville,other,"2160,2875"
24272,Lilbourn,other,2160
24273,Keota,other,"2161,2858"
24274,Gibson,other,2161
24275,South English,other,2161
24276,Delta,other,2161
24277,Harper,other,2161
24278,Ollie,other,2161
24279,Thornburg,other,2161
24280,What Cheer,other,2161
24281,Kinross,other,2161
24282,North English,other,"2825,2161"
24283,Hedrick,other,2161
24284,Martinsburg,other,2161
24285,Richland,other,2161
24286,Sigourney,other,2161
24287,Webster,other,2161
24288,Hayesville,other,2161
24289,Keswick,other,2161
24290,West Liberty,other,2162
24291,Ezel,other,2162
24292,Marion,other,2163
24293,Crayne,other,2163
24294,Tolu,other,2163
24295,Palmersville,other,2164
24296,Gleason,other,2164
24297,Sharon,other,2164
24298,Dresden,other,2164
24299,Greenfield,other,2164
24300,Dukedom,other,2164
24301,Martin,other,2164
24302,Seadrift,other,2165
24303,Alamo Beach,other,2165
24304,Point Comfort,other,2165
24305,Port Lavaca,other,2165
24306,Magnolia Beach,other,2165
24307,Port O'Connor,other,2165
24308,Pine Harbor,other,2166
24309,Jefferson,other,2166
24310,Gloucester Point,other,2167
24311,Gloucester Courthouse,other,2167
24312,Grundy,other,2168
24313,Big Rock,other,2168
24314,Vansant,other,2168
24315,Paw Paw,other,2169
24316,Great Cacapon,other,2169
24317,Bath (Berkeley Springs),other,2169
24318,Gilmanton,other,2170
24319,Fountain City,other,2170
24320,Buffalo City,other,2170
24321,Nelson,other,2170
24322,Waumandee,other,2170
24323,Cochrane,other,2170
24324,Alma,other,2170
24325,Mondovi,other,2170
24326,Humphrey,other,"2171,2383"
24327,Wabbaseka,other,2171
24328,Tucker,other,2171
24329,Sherrill,other,2171
24330,Pine Bluff,other,2171
24331,Redfield,other,2171
24332,White Hall,other,2171
24333,Altheimer,other,2171
24334,La Veta,other,2172
24335,Gardner,other,2172
24336,Walsenburg,other,2172
24337,Norrie,other,2173
24338,Aspen,other,2173
24339,Redstone,other,2173
24340,Snowmass Village,other,2173
24341,Woody Creek,other,2173
24342,Mershon,other,2174
24343,Bristol,other,2174
24344,Patterson,other,2174
24345,Blackshear,other,2174
24346,Waycross,other,"3548,2174"
24347,Offerman,other,2174
24348,Sharon,other,2175
24349,Crawfordville,other,2175
24350,Albion,other,2176
24351,Malta,other,2176
24352,Burley,other,"2698,2176"
24353,Declo,other,2176
24354,Oakley,other,2176
24355,Hazleton,other,2177
24356,Patoka,other,2177
24357,Oakland City,other,2177
24358,Fort Branch,other,2177
24359,Mackey,other,2177
24360,Somerville,other,2177
24361,Francisco,other,2177
24362,Haubstadt,other,2177
24363,Princeton,other,2177
24364,Owensville,other,2177
24365,Dushore,other,2178
24366,Laporte,other,2178
24367,Forksville,other,2178
24368,Eagles Mere,other,2178
24369,Hodges,other,2179
24370,Troy,other,2179
24371,Promised Land,other,2179
24372,Ninety Six,other,2179
24373,Cokesbury,other,2179
24374,Bradley,other,2179
24375,Coronaca,other,2179
24376,Ware Shoals,other,"2179,3643"
24377,Greenwood,other,2179
24378,Franklin,other,2180
24379,Brentwood,other,2180
24380,Nolensville,other,2180
24381,Thompson's Station,other,2180
24382,Fairview,other,2180
24383,Eva,other,2181
24384,Big Sandy,other,2181
24385,Holladay,other,2181
24386,Camden,other,2181
24387,Petros,other,2182
24388,Coalfield,other,2182
24389,Sunbright,other,2182
24390,Oakdale,other,2182
24391,Wartburg,other,2182
24392,Bardwell,other,2183
24393,Red Oak,other,2183
24394,Midlothian,other,2183
24395,Grand Prairie,other,"2512,3823,2183"
24396,Waxahachie,other,2183
24397,Ferris,other,"2512,2183"
24398,Milford,other,2183
24399,Mansfield,other,"3823,3051,2183"
24400,Bristol,other,2183
24401,Alma,other,2183
24402,Maypearl,other,2183
24403,Venus,other,"3051,2183"
24404,Glenn Heights,other,"2512,2183"
24405,Oak Leaf,other,2183
24406,Ovilla,other,"2512,2183"
24407,Italy,other,2183
24408,Pecan Hill,other,2183
24409,Cedar Hill,other,"2512,2183"
24410,Garrett,other,2183
24411,Ennis,other,2183
24412,Forsan,other,2184
24413,Big Spring,other,2184
24414,Sand Springs,other,2184
24415,Coahoma,other,2184
24416,Trout,other,2185
24417,Good Pine,other,2185
24418,Olla,other,2185
24419,Midway,other,2185
24420,Jena,other,2185
24421,Urania,other,2185
24422,Belview,other,2186
24423,Lucan,other,2186
24424,Seaforth,other,2186
24425,Clements,other,2186
24426,Morgan,other,2186
24427,Wanda,other,2186
24428,Redwood Falls,other,2186
24429,Vesta,other,2186
24430,Walnut Grove,other,2186
24431,Milroy,other,2186
24432,Delhi,other,2186
24433,Lamberton,other,2186
24434,Revere,other,2186
24435,Wabasso,other,2186
24436,Sanborn,other,2186
24437,Silver City,other,2187
24438,Louise,other,2187
24439,Isola,other,2187
24440,Belzoni,other,2187
24441,Jordan,other,2188
24442,Mount Gilead,other,2189
24443,Star,other,2189
24444,Biscoe,other,2189
24445,Troy,other,2189
24446,Candor,other,"2543,2189"
24447,McClusky,other,2190
24448,Denhoff,other,2190
24449,Goodrich,other,2190
24450,Martin,other,2190
24451,Manchester,other,2191
24452,Woodlake,other,2191
24453,Enon,other,2191
24454,Bon Air,other,2191
24455,Rockwood,other,2191
24456,Brandermill,other,2191
24457,Bensley,other,2191
24458,Ettrick,other,2191
24459,Matoaca,other,2191
24460,Midlothian,other,2191
24461,Meadowbrook,other,2191
24462,Chester,other,2191
24463,Bellwood,other,2191
24464,Glasgow,other,2192
24465,East Lexington,other,2192
24466,Fairfield,other,2192
24467,Goshen,other,2192
24468,Disputanta,other,2193
24469,Fort Lee,other,2193
24470,Prince George,other,2193
24471,Templeton,other,2193
24472,Cowiche,other,2194
24473,Harrah,other,2194
24474,Yakima,other,2194
24475,Parker,other,2194
24476,Buena,other,2194
24477,Outlook,other,2194
24478,Eschbach,other,2194
24479,Selah,other,2194
24480,Sunnyside,other,2194
24481,Grandview,other,2194
24482,Moxee,other,2194
24483,Naches,other,2194
24484,Gleed,other,2194
24485,Mabton,other,2194
24486,Tieton,other,2194
24487,Zillah,other,2194
24488,Wapato,other,2194
24489,Ahtanum,other,2194
24490,Summitview,other,2194
24491,White Swan,other,2194
24492,Nile,other,2194
24493,Donald,other,2194
24494,Tampico,other,2194
24495,Granger,other,2194
24496,Union Gap,other,2194
24497,Toppenish,other,2194
24498,Cliffdell,other,2194
24499,Terrace Heights,other,2194
24500,Bar Nunn,other,2195
24501,Edgerton,other,2195
24502,Alcova,other,2195
24503,Hartrandt,other,2195
24504,Red Butte,other,2195
24505,Casper,other,2195
24506,Mills,other,2195
24507,Casper Mountain,other,2195
24508,Midwest,other,2195
24509,Homa Hills,other,2195
24510,Powder River,other,2195
24511,Vista West,other,2195
24512,Meadow Acres,other,2195
24513,Evansville,other,2195
24514,Antelope Hills,other,2195
24515,Brookhurst,other,2195
24516,Bessemer Bend,other,2195
24517,Littleville,other,2196
24518,Leighton,other,2196
24519,Sheffield,other,2196
24520,Cherokee,other,2196
24521,Muscle Shoals,other,2196
24522,Tuscumbia,other,2196
24523,Crockett,other,2197
24524,East Richmond Heights,other,2197
24525,Richmond,other,2197
24526,Walnut Creek,other,2197
24527,Saranap,other,2197
24528,Castle Hill,other,2197
24529,Discovery Bay,other,2197
24530,Clyde,other,2197
24531,Camino Tassajara,other,2197
24532,Port Costa,other,2197
24533,Antioch,other,2197
24534,El Cerrito,other,"2209,2197"
24535,San Ramon,other,2197
24536,Moraga,other,2197
24537,Brentwood,other,2197
24538,Shell Ridge,other,2197
24539,Tara Hills,other,2197
24540,Diablo,other,2197
24541,Danville,other,2197
24542,Byron,other,2197
24543,Alhambra Valley,other,2197
24544,Kensington,other,2197
24545,Clayton,other,2197
24546,Lafayette,other,2197
24547,Orinda,other,2197
24548,Pleasant Hill,other,2197
24549,Alamo,other,2197
24550,Bay Point,other,2197
24551,El Sobrante,other,"2209,2197"
24552,Rollingwood,other,2197
24553,Pinole,other,2197
24554,North Gate,other,2197
24555,North Richmond,other,2197
24556,Norris Canyon,other,2197
24557,Knightsen,other,2197
24558,Rodeo,other,2197
24559,Pacheco,other,2197
24560,Contra Costa Centre,other,2197
24561,Montalvin Manor,other,2197
24562,Bethel Island,other,2197
24563,Blackhawk,other,2197
24564,Hercules,other,2197
24565,Pittsburg,other,2197
24566,San Pablo,other,2197
24567,Acalanes Ridge,other,2197
24568,Concord,other,2197
24569,Martinez,other,2197
24570,Oakley,other,2197
24571,Reliez Valley,other,2197
24572,Vine Hill,other,2197
24573,Los Alamos,other,2198
24574,Cuyama,other,2198
24575,New Cuyama,other,2198
24576,Casmalia,other,2198
24577,Los Olivos,other,2198
24578,Garey,other,2198
24579,Santa Barbara,other,2198
24580,Santa Maria,other,2198
24581,Goleta,other,2198
24582,Montecito,other,2198
24583,Solvang,other,2198
24584,Eastern Goleta Valley,other,2198
24585,Carpinteria,other,2198
24586,Guadalupe,other,2198
24587,Lompoc,other,2198
24588,Mission Canyon,other,2198
24589,Toro Canyon,other,2198
24590,Ballard,other,2198
24591,Vandenberg AFB,other,2198
24592,Isla Vista,other,2198
24593,Santa Ynez,other,2198
24594,Sisquoc,other,2198
24595,Orcutt,other,2198
24596,Vandenberg Village,other,2198
24597,Summerland,other,2198
24598,University of California-Santa Barbara,other,2198
24599,Mission Hills,other,2198
24600,Buellton,other,2198
24601,Estes Park,other,2199
24602,Loveland,other,2199
24603,Red Feather Lakes,other,2199
24604,Wellington,other,2199
24605,Laporte,other,2199
24606,Fort Collins,other,2199
24607,Parshall,other,2200
24608,Hot Sulphur Springs,other,2200
24609,Kremmling,other,2200
24610,Tabernash,other,2200
24611,Granby,other,2200
24612,Grand Lake,other,2200
24613,Winter Park,other,2200
24614,Fraser,other,2200
24615,Alford,other,2201
24616,Graceville,other,2201
24617,Malone,other,2201
24618,Bascom,other,2201
24619,Greenwood,other,2201
24620,Cottondale,other,2201
24621,Grand Ridge,other,2201
24622,Jacob City,other,2201
24623,Sneads,other,2201
24624,Campbellton,other,2201
24625,Marianna,other,2201
24626,St. Rose,other,2202
24627,Hoffman,other,2202
24628,Bartelso,other,2202
24629,Keyesport,other,"2202,3026"
24630,New Baden,other,"3410,2202"
24631,Huey,other,2202
24632,Beckemeyer,other,2202
24633,Trenton,other,2202
24634,Breese,other,2202
24635,Aviston,other,2202
24636,Carlyle,other,2202
24637,Germantown,other,2202
24638,Damiansville,other,2202
24639,Albers,other,2202
24640,Princeton Junction,other,2203
24641,Washington Crossing,other,2203
24642,Robbinsville Center,other,2203
24643,Hopewell,other,2203
24644,Twin Rivers,other,2203
24645,Pennington,other,2203
24646,Mercerville,other,2203
24647,Hightstown,other,2203
24648,The College of New Jersey,other,2203
24649,Windsor,other,2203
24650,Titusville,other,2203
24651,Hamilton Square,other,2203
24652,Groveville,other,2203
24653,Lawrenceville,other,2203
24654,Yardville,other,2203
24655,Princeton,other,2203
24656,Trenton,other,2203
24657,White Horse,other,2203
24658,Novice,other,2204
24659,Valera,other,2204
24660,Coleman,other,2204
24661,Miami,other,2205
24662,Drakes Branch,other,2206
24663,Charlotte Court House,other,2206
24664,Phenix,other,2206
24665,Keysville,other,2206
24666,Grantsville,other,2207
24667,Brookfield,other,2208
24668,Stone Park,other,2208
24669,Norridge,other,2208
24670,South Chicago Heights,other,2208
24671,Hickory Hills,other,2208
24672,Forest View,other,2208
24673,Stickney,other,2208
24674,Burnham,other,2208
24675,Dixmoor,other,2208
24676,East Hazel Crest,other,2208
24677,Hodgkins,other,2208
24678,Hometown,other,2208
24679,Oak Park,other,2208
24680,Riverside,other,2208
24681,Hoffman Estates,other,"2853,2208"
24682,Harwood Heights,other,2208
24683,Evergreen Park,other,2208
24684,Posen,other,2208
24685,Golf,other,2208
24686,La Grange Park,other,2208
24687,Merrionette Park,other,2208
24688,Winnetka,other,2208
24689,Palos Park,other,2208
24690,Northfield,other,2208
24691,McCook,other,2208
24692,Lynwood,other,2208
24693,Ford Heights,other,2208
24694,Phoenix,other,2208
24695,Bridgeview,other,2208
24696,Willow Springs,other,2208
24697,River Forest,other,2208
24698,Alsip,other,2208
24699,Flossmoor,other,2208
24700,Schiller Park,other,2208
24701,Oak Forest,other,2208
24702,Melrose Park,other,2208
24703,Lincolnwood,other,2208
24704,Dolton,other,2208
24705,Northlake,other,2208
24706,Indian Head Park,other,2208
24707,Lyons,other,2208
24708,Kenilworth,other,2208
24709,Robbins,other,2208
24710,Skokie,other,2208
24711,South Holland,other,2208
24712,Country Club Hills,other,2208
24713,Thornton,other,2208
24714,Westchester,other,2208
24715,Western Springs,other,2208
24716,Worth,other,2208
24717,Sauk Village,other,2208
24718,Rolling Meadows,other,2208
24719,Rosemont,other,2208
24720,Blue Island,other,2208
24721,Calumet Park,other,2208
24722,Chicago Heights,other,2208
24723,Chicago Ridge,other,2208
24724,Cicero,other,2208
24725,Matteson,other,2208
24726,Niles,other,2208
24727,Northbrook,other,2208
24728,Des Plaines,other,2208
24729,Forest Park,other,2208
24730,Franklin Park,other,2208
24731,Palos Heights,other,2208
24732,Palos Hills,other,2208
24733,Prospect Heights,other,2208
24734,Bedford Park,other,2208
24735,Berkeley,other,2208
24736,Berwyn,other,2208
24737,Glenwood,other,2208
24738,Harvey,other,2208
24739,Hazel Crest,other,2208
24740,Homewood,other,2208
24741,Justice,other,2208
24742,La Grange,other,2208
24743,Markham,other,2208
24744,Midlothian,other,2208
24745,Morton Grove,other,2208
24746,Palatine,other,2208
24747,Elmwood Park,other,2208
24748,Summit,other,2208
24749,Countryside,other,2208
24750,Arlington Heights,other,2208
24751,Wilmette,other,2208
24752,Evanston,other,2208
24753,Glencoe,other,2208
24754,Hillside,other,2208
24755,Inverness,other,2208
24756,Mount Prospect,other,2208
24757,North Riverside,other,2208
24758,Park Ridge,other,2208
24759,Richton Park,other,2208
24760,Elgin,other,"2853,2208"
24761,Bellwood,other,2208
24762,Oak Lawn,other,2208
24763,Riverdale,other,2208
24764,Burbank,other,2208
24765,Streamwood,other,2208
24766,Glenview,other,2208
24767,Maywood,other,2208
24768,Broadview,other,2208
24769,Crestwood,other,2208
24770,Calumet City,other,2208
24771,Lansing,other,2208
24772,Orland Hills,other,2208
24773,River Grove,other,2208
24774,East Dundee,other,"2853,2208"
24775,South Barrington,other,2208
24776,Olympia Fields,other,2208
24777,Corona,other,2209
24778,Mesa Verde,other,2209
24779,Riverside,other,2209
24780,Indian Wells,other,2209
24781,Valle Vista,other,2209
24782,Meadowbrook,other,2209
24783,Desert Center,other,2209
24784,Home Gardens,other,2209
24785,Ripley,other,2209
24786,Garnet,other,2209
24787,Thermal,other,2209
24788,Calimesa,other,2209
24789,Palm Springs,other,2209
24790,La Quinta,other,2209
24791,Beaumont,other,2209
24792,Eastvale,other,2209
24793,San Jacinto,other,2209
24794,Wildomar,other,2209
24795,Thousand Palms,other,2209
24796,Indio Hills,other,2209
24797,Cabazon,other,2209
24798,Hemet,other,2209
24799,Rancho Mirage,other,2209
24800,Romoland,other,2209
24801,Temescal Valley,other,2209
24802,Coronita,other,2209
24803,Mead Valley,other,2209
24804,Sage,other,2209
24805,Murrieta,other,2209
24806,Temecula,other,2209
24807,Blythe,other,2209
24808,Canyon Lake,other,2209
24809,Cathedral City,other,2209
24810,Coachella,other,2209
24811,Desert Hot Springs,other,2209
24812,Indio,other,2209
24813,Jurupa Valley,other,2209
24814,Perris,other,2209
24815,Oasis,other,2209
24816,Bermuda Dunes,other,2209
24817,Highgrove,other,2209
24818,Lakeview,other,2209
24819,Mecca,other,2209
24820,Winchester,other,2209
24821,Green Acres,other,2209
24822,Aguanga,other,2209
24823,Whitewater,other,2209
24824,Warm Springs,other,2209
24825,North Shore,other,2209
24826,Lake Mathews,other,2209
24827,Good Hope,other,2209
24828,Woodcrest,other,2209
24829,Cherry Valley,other,2209
24830,Desert Edge,other,2209
24831,Lake Riverside,other,2209
24832,Anza,other,2209
24833,Sky Valley,other,2209
24834,Mountain Center,other,2209
24835,Desert Palms,other,2209
24836,Idyllwild-Pine Cove,other,2209
24837,March ARB,other,2209
24838,Menifee,other,2209
24839,Homeland,other,2209
24840,Norco,other,2209
24841,Palm Desert,other,2209
24842,Moreno Valley,other,2209
24843,Nuevo,other,2209
24844,East Hemet,other,2209
24845,Lakeland Village,other,2209
24846,Vista Santa Rosa,other,2209
24847,French Valley,other,2209
24848,Banning,other,2209
24849,Lake Elsinore,other,2209
24850,Farmington,other,2210
24851,Dover,other,2210
24852,Rochester,other,2210
