pk,name,category,direct_parents
3298,Waseca,county,27
3299,Dodge,county,27
3300,Mahnomen,county,27
3301,Grant,county,27
3302,Smith,county,28
3303,Chickasaw,county,28
3304,Choctaw,county,28
3305,Green,county,55
3306,Craighead,county,5
3307,Butler,county,31
3308,Hot Springs,county,56
3309,Butte,county,46
3310,McNairy,county,47
3311,Chesapeake,independent city,51
3312,Garfield,county,53
3313,Box Butte,county,31
3314,Fillmore,county,31
3315,Nance,county,31
3316,Chester,county,47
3317,Fayette,county,17
3318,Franklin,independent city,51
3319,Harrisonburg,independent city,51
3320,Colonial Heights,independent city,51
3321,Columbia,county,53
3322,Doddridge,county,54
3323,Wheatland,county,30
3324,Park,county,30
3325,Stillwater,county,30
3326,Wise,county,48
3327,Kenosha,county,55
3328,Whitley,county,18
3329,Marshall,county,18
3330,Jennings,county,18
3331,Delaware,county,18
3332,Chatham,county,37
3333,Prentiss,county,28
3334,Jasper,county,28
3335,Ransom,county,38
3336,McHenry,county,38
3337,Kidder,county,38
3338,Neshoba,county,28
3339,Medina,county,48
3340,Frio,county,48
3341,Morgan,county,8
3342,Torrance,county,35
3343,Mayes,county,40
3344,Oklahoma,county,40
3345,Sharkey,county,28
3346,Cooke,county,48
3347,Cole,county,29
3348,Mason,county,54
3349,Gilpin,county,8
3350,Peach,county,13
3351,Garfield,county,31
3352,Garvin,county,40
3353,Ottawa,county,40
3354,Harney,county,41
3355,Hardeman,county,48
3356,Portage,county,55
3357,Monongalia,county,54
3358,Carter,county,30
3359,Hall,county,31
3360,Eureka,county,32
3361,Valencia,county,35
3362,Knox,county,48
3363,Lawrence,county,42
3364,Tioga,county,42
3365,Manassas,independent city,51
3366,Salem,independent city,51
3367,Jefferson,county,55
3368,Outagamie,county,55
3369,Buffalo,county,31
3370,Mountrail,county,38
3371,Millard,county,49
3372,Waynesboro,independent city,51
3373,Dodge,county,55
3374,Fairfax,independent city,51
3375,Emporia,independent city,51
3376,Hopewell,independent city,51
3377,Wyoming,county,36
3378,Iredell,county,37
3379,Lafayette,county,28
3380,Roosevelt,county,35
3381,Wythe,county,51
3382,Saunders,county,31
3383,Lincoln,county,31
3384,Crawford,county,39
3385,Santa Fe,county,35
3386,Auglaize,county,39
3387,Logan,county,40
3388,LaSalle,county,17
3389,Macoupin,county,17
3390,Jackson,county,27
3391,Greene,county,5
3392,Modoc,county,6
3393,Montrose,county,8
3394,Wayne,county,39
3395,Hancock,county,39
3396,Portage,county,39
3397,Coal,county,40
3398,Carter,county,40
3399,Sargent,county,38
3400,Divide,county,38
3401,Freeborn,county,27
3402,Mower,county,27
3403,Mercer,county,42
3404,Abbeville,county,45
3405,Mills,county,19
3406,Montgomery,county,29
3407,Pontotoc,county,40
3408,Belmont,county,39
3409,Dane,county,55
3410,St. Clair,county,17
3411,Ben Hill,county,13
3412,Monona,county,19
3413,Roanoke,independent city,51
3414,Franklin,county,5
3415,Van Buren,county,5
3416,Polk,county,31
3417,Forest,county,55
3418,Socorro,county,35
3419,Guadalupe,county,35
3420,Chaves,county,35
3421,Candler,county,13
3422,Clay,county,17
3423,Williamsburg,independent city,51
3424,Radford,independent city,51
3425,Yuma,county,8
3426,Logan,county,8
3427,Stanton,county,31
3428,Custer,county,31
3429,Morrill,county,31
3430,Pickaway,county,39
3431,Manatee,county,12
3432,St. Lucie,county,12
3433,Ketchikan Gateway,borough,2
3434,Wrangell,borough,2
3435,Calhoun,county,17
3436,Kimball,county,31
3437,Nuckolls,county,31
3438,Edgefield,county,45
3439,Geauga,county,39
3440,Muskingum,county,39
3441,Huron,county,39
3442,Garfield,county,40
3443,Bristol Bay,borough,2
3444,Berkshire,county,25
3445,Pine,county,27
3446,Walthall,county,28
3447,Ozark,county,29
3448,Yankton,county,46
3449,Plymouth,county,19
3450,Noble,county,40
3451,Washita,county,40
3452,Livingston,county,17
3453,Warren,county,17
3454,Morgan,county,17
3455,Williams,county,39
3456,Crawford,county,20
3457,Osceola,county,19
3458,Taylor,county,54
3459,Waukesha,county,55
3460,Perry,county,5
3461,Johnson,county,5
3462,Pierce,county,31
3463,Coffee,county,13
3464,Floyd,county,13
3465,Golden Valley,county,38
3466,McIntosh,county,38
3467,Towner,county,38
3468,Wayne,county,17
3469,Fond du Lac,county,55
3470,Richardson,county,31
3471,Sioux,county,31
3472,Gosper,county,31
3473,Frontier,county,31
3474,Rock,county,31
3475,Wyandot,county,39
3476,Grundy,county,17
3477,Woodford,county,17
3478,Hancock,county,17
3479,White,county,17
3480,Harrison,county,29
3481,Lewis,county,29
3482,Lawrence,county,46
3483,Perkins,county,46
3484,Clinton,county,39
3485,Greene,county,39
3486,Hardin,county,39
3487,Arenac,county,26
3488,Ottawa,county,26
3489,Jefferson,county,31
3490,Scotts Bluff,county,31
3491,Lawrence,county,17
3492,Ford,county,17
3493,Vanderburgh,county,18
3494,Dubuque,county,19
3495,Kossuth,county,19
3496,Haskell,county,40
3497,El Paso,county,8
3498,McMullen,county,48
3499,Butler,county,39
3500,Meigs,county,39
3501,Washburn,county,55
3502,Menominee,county,55
3503,Price,county,55
3504,Smyth,county,51
3505,Caroline,county,51
3506,Blaine,county,31
3507,Banner,county,31
3508,Spalding,county,13
3509,Banks,county,13
3510,Jo Daviess,county,17
3511,Switzerland,county,18
3512,Dundy,county,31
3513,Boyd,county,31
3514,Washington,county,31
3515,Lyon,county,32
3516,Miami,county,39
3517,Morgan,county,39
3518,McLean,county,17
3519,Logan,county,17
3520,McHenry,county,17
3521,Burt,county,31
3522,Douglas,county,32
3523,Brookings,county,46
3524,Richland,county,55
3525,Dunn,county,55
3526,Perry,county,39
3527,Morrow,county,39
3528,Washington,county,41
3529,Branch,county,26
3530,Ontonagon,county,26
3531,Coosa,county,1
3532,Early,county,13
3533,Lee,county,5
3534,Paulding,county,39
3535,Moniteau,county,29
3536,Lafayette,county,29
3537,Adair,county,29
3538,Alleghany,county,37
3539,Appomattox,county,51
3540,Mahoning,county,39
3541,Fulton,county,39
3542,St. Joseph,county,18
3543,Vernon,county,55
3544,Sweetwater,county,56
3545,Charlottesville,independent city,51
3546,Merrimack,county,33
3547,Crowley,county,8
3548,Ware,county,13
3549,Vigo,county,18
3550,LaGrange,county,18
3551,Hidalgo,county,35
3552,Catron,county,35
3553,Highland,county,39
3554,Anderson,county,45
3555,Lee,county,37
3556,Murray,county,40
3557,Gooding,county,16
3558,Denton,county,48
3559,Comanche,county,48
3560,Bell,county,48
3561,Carter,county,29
3562,Madison,county,29
3563,Dallas,county,29
3564,Craig,county,51
3565,Douglas,county,55
3566,Madison,county,16
3567,Des Moines,county,19
3568,Russell,county,20
3569,Greenwood,county,20
3570,Clay,county,20
3571,Saline,county,20
3572,Rush,county,20
3573,Grant,county,20
3574,Wilbarger,county,48
3575,Castro,county,48
3576,Simpson,county,28
3577,Pushmataha,county,40
3578,Staunton,independent city,51
3579,Porter,county,18
3580,Oldham,county,48
3581,Wheeler,county,48
3582,Franklin,county,50
3583,Kitsap,county,53
3584,Allegany,county,36
3585,Columbia,county,41
3586,Gaines,county,48
3587,Oakland,county,26
3588,Kalamazoo,county,26
3589,Saginaw,county,26
3590,Tolland,county,9
3591,Harrison,county,19
3592,Monroe,county,26
3593,Lincoln,county,30
3594,Pend Oreille,county,53
3595,Johnston,county,40
3596,Clearwater,county,27
3597,Lee,county,28
3598,Marion,county,28
3599,Lubbock,county,48
3600,Kennebec,county,23
3601,Rice,county,27
3602,Wadena,county,27
3603,Johnson,county,18
3604,Harvey,county,20
3605,Shelby,county,21
3606,Yamhill,county,41
3607,Westmoreland,county,42
3608,Hamilton,county,18
3609,Monroe,county,18
3610,DeWitt,county,48
3611,McLennan,county,48
3612,Bastrop,county,48
3613,Jackson,parish,22
3614,Tallahatchie,county,28
3615,Johnson,county,29
3616,Bracken,county,21
3617,Orleans,county,36
3618,Pulaski,county,18
3619,Johnson,county,19
3620,Tuscaloosa,county,1
3621,Jessamine,county,21
3622,Lyon,county,21
3623,Boone,county,31
3624,Clark,county,39
3625,Holmes,county,39
3626,Putnam,county,39
3627,Red Willow,county,31
3628,Cibola,county,35
3629,Nobles,county,27
3630,Bolivar,county,28
3631,Itawamba,county,28
3632,Danville,independent city,51
3633,Scott,county,51
3634,Snyder,county,42
3635,Carroll,county,47
3636,Fall River,county,46
3637,Northumberland,county,51
3638,Prairie,county,5
3639,Yuba,county,6
3640,Woodford,county,21
3641,Hinds,county,28
3642,Meagher,county,30
3643,Laurens,county,45
3644,Fort Bend,county,48
3645,Chelan,county,53
3646,Greenup,county,21
3647,Howard,county,5
3648,Custer,county,8
3649,Fauquier,county,51
3650,Long,county,13
3651,Barber,county,20
3652,Ripley,county,29
3653,Butler,county,42
3654,Venango,county,42
3655,Jefferson Davis,county,28
3656,Carroll,county,28
3657,Noxubee,county,28
3658,Wheeler,county,41
3659,Union,county,42
3660,Cheboygan,county,26
3661,Bullock,county,1
3662,Bedford,county,42
3663,Clarke,county,19
3664,Boone,county,19
3665,Cerro Gordo,county,19
3666,Collin,county,48
3667,Fayette,county,48
3668,Falls,county,48
3669,Liberty,county,48
3670,Ochiltree,county,48
3671,Franklin,county,39
3672,Champaign,county,17
3673,Furnas,county,31
3674,Rockdale,county,13
3675,Delaware,county,19
3676,Jackson,county,19
3677,Winona,county,27
3678,Metcalfe,county,21
3679,Carlisle,county,21
3680,Saluda,county,45
3681,Aurora,county,46
3682,Taylor,county,55
3683,Marion,county,1
3684,Allegan,county,26
3685,Worth,county,29
3686,Nemaha,county,31
3687,Lincoln,county,20
3688,Butler,county,20
3689,Arlington,county,51
3690,Adams,county,18
3691,Harper,county,20
3692,Meade,county,20
3693,Wallace,county,20
3694,Greer,county,40
3695,Bottineau,county,38
3696,Whitley,county,21
3697,Putnam,county,29
3698,Buffalo,county,46
3699,West Baton Rouge,parish,22
3700,Campbell,county,21
3701,Henry,county,21
3702,Hamlin,county,46
3703,Sanborn,county,46
3704,Greene,county,29
3705,Douglas,county,29
3706,Caldwell,county,29
3707,Washington,county,29
3708,Lake,county,47
3709,Barry,county,26
3710,Cottonwood,county,27
3711,Stone,county,28
3712,McIntosh,county,40
3713,Lanier,county,13
3714,Dickson,county,47
3715,Lauderdale,county,47
3716,Winkler,county,48
3717,Ida,county,19
3718,Monroe,county,19
3719,Scurry,county,48
3720,Hockley,county,48
3721,Hutchinson,county,48
3722,Rockwall,county,48
3723,St. Charles,parish,22
3724,Rooks,county,20
3725,Bleckley,county,13
3726,Kosciusko,county,18
3727,Lamb,county,48
3728,Crawford,county,26
3729,Irwin,county,13
3730,Randolph,county,17
3731,Graham,county,20
3732,Dickinson,county,20
3733,Lyon,county,20
3734,Hillsborough,county,33
3735,St. John the Baptist,parish,22
3736,Republic,county,20
3737,Rawlins,county,20
3738,Pettis,county,29
3739,Musselshell,county,30
3740,Wayne,county,31
3741,Atchison,county,20
3742,Moultrie,county,17
3743,Crawford,county,19
3744,Palo Alto,county,19
3745,Buena Vista,county,19
3746,Doña Ana,county,35
3747,Kanabec,county,27
3748,Simpson,county,21
3749,Genesee,county,36
3750,Warren,county,29
3751,Franklin,county,28
3752,Hayes,county,31
3753,Dawes,county,31
3754,Yates,county,36
3755,Wabaunsee,county,20
3756,Lincoln,county,40
3757,Major,county,40
3758,Benton,county,27
3759,Watonwan,county,27
3760,Becker,county,27
3761,Montgomery,county,20
3762,St. Lawrence,county,36
3763,Dodge,county,31
3764,Hamilton,county,31
3765,Cuming,county,31
3766,Pershing,county,32
3767,Belknap,county,33
3768,Madison,county,39
3769,Jackson,county,39
3770,Allen,county,39
3771,Athens,county,39
3772,Terrell,county,13
3773,Perkins,county,31
3774,Hitchcock,county,31
3775,McPherson,county,31
3776,Oliver,county,38
3777,Laclede,county,29
3778,Wayne,county,49
3779,Grand Isle,county,50
3780,Licking,county,39
3781,Creek,county,40
3782,Craig,county,40
3783,Stokes,county,37
3784,Mercer,county,39
3785,Grant,county,5
3786,Morgan,county,29
3787,Lawrence,county,29
3788,Brown,county,31
3789,Woodward,county,40
3790,Columbia,county,42
3791,Winchester,independent city,51
3792,Christian,county,17
3793,Montgomery,county,17
3794,St. Francis,county,5
3795,Lincoln,county,8
3796,Jim Hogg,county,48
3797,Mitchell,county,48
3798,Livingston,county,26
3799,Hamilton,county,36
3800,Ward,county,38
3801,Mason,county,26
3802,Benzie,county,26
3803,Lincoln,county,35
3804,Hancock,county,28
3805,Caddo,county,40
3806,Roscommon,county,26
3807,Shiawassee,county,26
3808,Lee,county,13
3809,Boyd,county,21
3810,Garrett,county,24
3811,Sanilac,county,26
3812,Cabarrus,county,37
3813,Stutsman,county,38
3814,Lincoln,county,41
3815,Bristol,county,44
3816,Grant,county,46
3817,Shelby,county,18
3818,Linn,county,19
3819,Beaver,county,40
3820,Coshocton,county,39
3821,Kingfisher,county,40
3822,McCook,county,46
3823,Tarrant,county,48
3824,Dunn,county,38
3825,Eddy,county,38
3826,Kay,county,40
3827,McPherson,county,46
3828,Evans,county,13
3829,Osage,county,29
3830,Wright,county,29
3831,Lancaster,county,31
3832,Cumberland,county,51
3833,Adams,county,53
3834,Okaloosa,county,12
3835,Dakota,county,31
3836,Grant,county,18
3837,Benton,county,19
3838,Carroll,county,19
3839,Pratt,county,20
3840,Newaygo,county,26
3841,Wright,county,27
3842,Montgomery,county,39
3843,Canadian,county,40
3844,Goodhue,county,27
3845,Washington,county,47
3846,Lampasas,county,48
3847,Carver,county,27
3848,Stevens,county,27
3849,Cedar,county,19
3850,Carlton,county,27
3851,Wayne,county,28
3852,Union,county,19
3853,Converse,county,56
3854,Wayne,county,37
3855,Lincoln,county,37
3856,Unicoi,county,47
3857,Virginia Beach,independent city,51
3858,Douglas,county,20
3859,McLean,county,21
3860,Mercer,county,54
3861,Steele,county,38
3862,Sandusky,county,39
3863,Calumet,county,55
3864,Collier,county,12
3865,Kendall,county,17
3866,Chattooga,county,13
3867,Massac,county,17
3868,Coffey,county,20
3869,Haskell,county,20
3870,Houghton,county,26
3871,Isabella,county,26
3872,Jackson,county,55
3873,Clark,county,55
3874,Cheshire,county,33
3875,Chowan,county,37
3876,Spencer,county,21
3877,Genesee,county,26
3878,Olmsted,county,27
3879,Red Lake,county,27
3880,Cayuga,county,36
3881,Trimble,county,21
3882,Aleutians East,borough,2
3883,Harrison,county,28
3884,Cass,county,19
3885,Tama,county,19
3886,Griggs,county,38
3887,Kendall,county,48
3888,Kaufman,county,48
3889,Tyler,county,48
3890,Ector,county,48
3891,Sunflower,county,28
3892,Newton,county,28
3893,Lapeer,county,26
3894,Treasure,county,30
3895,Golden Valley,county,30
3896,Platte,county,31
3897,Webster,county,31
3898,Logan,county,38
3899,Carroll,county,39
3900,Fairfield,county,39
3901,Preston,county,54
3902,Campbell,county,56
3903,Hendry,county,12
3904,Sibley,county,27
3905,Winston,county,28
3906,Ohio,county,18
3907,Edwards,county,48
3908,Runnels,county,48
3909,Summit,county,39
3910,Wood,county,39
3911,Henderson,county,17
3912,Bureau,county,17
3913,Garfield,county,8
3914,Decatur,county,19
3915,Winneshiek,county,19
3916,Anoka,county,27
3917,Sherburne,county,27
3918,Hughes,county,40
3919,Monroe,county,55
3920,Cleburne,county,1
3921,Fulton,county,17
3922,Adams,county,17
3923,Crook,county,56
3924,San Francisco,county,6
3925,Audrain,county,29
3926,Linn,county,29
3927,Lamar,county,28
3928,Gasconade,county,29
3929,Baltimore,other,24
3930,Chippewa,county,26
3931,Cass,county,26
3932,Trigg,county,21
3933,Monroe,county,21
3934,Bailey,county,48
3935,Yoakum,county,48
3936,Childress,county,48
3937,Coryell,county,48
3938,Garza,county,48
3939,Lynn,county,48
3940,Briscoe,county,48
3941,Stonewall,county,48
3942,Kimble,county,48
3943,Polk,county,29
3944,Crawford,county,29
3945,St. Francois,county,29
3946,Reynolds,county,29
3947,Broward,county,12
3948,Guthrie,county,19
3949,Hodgeman,county,20
3950,Trego,county,20
3951,Denali,borough,2
3952,Powder River,county,30
3953,Eddy,county,35
3954,Jenkins,county,13
3955,Macon,county,29
3956,Holt,county,31
3957,Lincoln,county,47
3958,Saline,county,17
3959,Clay,county,13
3960,Lake,county,26
3961,Steele,county,27
3962,Leake,county,28
3963,Mineral,county,32
3964,Lauderdale,county,1
3965,Boone,county,17
3966,Iron,county,29
3967,Kearney,county,31
3968,Bernalillo,county,35
3969,Covington,county,28
3970,Boundary,county,16
3971,Wayne,county,18
3972,Howard,county,19
3973,Herkimer,county,36
3974,DeKalb,county,18
3975,Decatur,county,47
3976,Starke,county,18
3977,Cherokee,county,19
3978,Barton,county,20
3979,Woodson,county,20
3980,Henry,county,17
3981,Adair,county,21
3982,Wichita,county,48
3983,Chittenden,county,50
3984,Hays,county,48
3985,Dodge,county,13
3986,Pima,county,4
3987,Bonner,county,16
3988,Hamilton,county,17
3989,Effingham,county,17
3990,Litchfield,county,9
3991,Wibaux,county,30
3992,Lincoln,parish,22
3993,Heard,county,13
3994,Kalawao,county,15
3995,Crawford,county,5
3996,Steuben,county,18
3997,LaMoure,county,38
3998,Seneca,county,39
3999,Guernsey,county,39
4000,Webster,county,29
4001,Wayne,county,29
4002,Custer,county,30
4003,Thurston,county,31
4004,Johnson,county,13
4005,Bartholomew,county,18
4006,Miner,county,46
4007,Madison,county,31
4008,McDonough,county,17
4009,Sioux,county,19
4010,Cheyenne,county,20
4011,Donley,county,48
4012,Floyd,county,48
4013,Ashland,county,39
4014,Christian,county,21
4015,Coffee,county,1
4016,Kenton,county,21
4017,Petersburg,borough,2
4018,Klickitat,county,53
4019,Cherokee,county,40
4020,Lehigh,county,42
4021,Atoka,county,40
4022,Story,county,19
4023,Fayette,county,19
4024,Wichita,county,20
4025,Greene,county,18
4026,Crittenden,county,5
4027,Otoe,county,31
4028,Goshen,county,56
4029,Searcy,county,5
4030,Bon Homme,county,46
4031,Floyd,county,18
4032,Polk,county,41
4033,Stewart,county,47
4034,Bledsoe,county,47
4035,Crosby,county,48
4036,Sterling,county,48
4037,Cowley,county,20
4038,Ocean,county,34
4039,Union,county,18
4040,Clinton,county,21
4041,Dillingham,census area,2
4042,Aleutians West,census area,2
4043,Gordon,county,13
4044,Bacon,county,13
4045,Greeley,county,31
4046,Esmeralda,county,32
4047,Marshall,county,54
4048,Sequatchie,county,47
4049,Sherman,county,48
4050,Coos,county,41
4051,Tift,county,13
4052,Johnson,county,17
4053,Payne,county,40
4054,La Crosse,county,55
4055,Schuyler,county,36
4056,Nelson,county,38
4057,Walker,county,1
4058,McCulloch,county,48
4059,Fluvanna,county,51
4060,Lincoln,county,55
4061,Rensselaer,county,36
4062,Washington,county,50
4063,Franklin,county,21
4064,Vance,county,37
4065,Scioto,county,39
4066,Greene,county,28
4067,Clay,county,18
4068,Marion,county,19
4069,Rio Grande,county,8
4070,Nottoway,county,51
4071,Putnam,county,54
4072,Casey,county,21
4073,Clay,county,47
4074,Lavaca,county,48
4075,Warren,county,37
4076,Darke,county,39
4077,Manistee,county,26
4078,Lafayette,county,12
4079,Madison,county,18
4080,Pocahontas,county,19
4081,Saline,county,5
4082,Pueblo,county,8
4083,Otero,county,8
4084,Culberson,county,48
4085,Kent,county,26
4086,Isanti,county,27
4087,Franklin,county,18
4088,Worth,county,19
4089,Lincoln,county,27
4090,Tishomingo,county,28
4091,Noble,county,18
4092,Drew,county,5
4093,Eaton,county,26
4094,Grundy,county,29
4095,Pike,county,39
4096,Knox,county,39
4097,Addison,county,50
4098,Cleburne,county,5
4099,St. Joseph,county,26
4100,Lewis,county,36
4101,Johnson,county,56
4102,Covington,independent city,51
4103,Eau Claire,county,55
4104,Boone,county,5
4105,Archer,county,48
4106,Blanco,county,48
4107,Grady,county,40
4108,Jones,county,19
4109,Edwards,county,20
4110,Sheridan,county,20
4111,Hardin,county,19
4112,Finney,county,20
4113,Coweta,county,13
4114,Loudon,county,47
4115,Cottle,county,48
4116,Swift,county,27
4117,Winnebago,county,55
4118,Trumbull,county,39
4119,Karnes,county,48
4120,Terry,county,48
4121,Zavala,county,48
4122,Cotton,county,40
4123,Lee,county,21
4124,Colquitt,county,13
4125,Green Lake,county,55
4126,Bonneville,county,16
4127,Hendricks,county,18
4128,Deuel,county,46
4129,Montgomery,county,28
4130,Perry,county,28
4131,Livingston,county,29
4132,Adams,county,42
4133,Troup,county,13
4134,Warren,county,19
4135,Jasper,county,13
4136,Fulton,county,18
4137,Cheatham,county,47
4138,Broomfield,county,8
4139,Washington,county,8
4140,Dakota,county,27
4141,Sheridan,county,31
4142,Quay,county,35
